evm.TU.chromosome_6.2611,-86.2362742872585
evm.TU.chromosome_13.489,77.6169925896244
evm.TU.chromosome_11.236,-71.4274867159309
evm.TU.chromosome_5.2269,47.3223870144526
evm.TU.chromosome_14.1023,-42.1397428331162
evm.TU.chromosome_11.1132_evm.TU.chromosome_11.1133,-40.9612288690364
evm.TU.chromosome_13.490,39.1637434356773
evm.TU.chromosome_12.3217,-34.8602258479596
evm.TU.chromosome_9.1070,-34.7454220714135
evm.TU.chromosome_2.1059,-32.1094049254968
evm.TU.chromosome_8.1906,-31.4501914881215
evm.TU.chromosome_8.400,-31.014311542348
evm.TU.chromosome_13.1388,-30.2787332481821
evm.TU.chromosome_2.1058,-30.1350257770618
evm.TU.chromosome_5.2252,-30.0360886185667
evm.TU.chromosome_14.530,-27.2582373292765
evm.TU.chromosome_9.1709,26.7409390197761
evm.TU.chromosome_10.1615,-26.4261650755705
evm.TU.chromosome_4.1584,-25.5695761955269
evm.TU.chromosome_5.2340,-25.3223181213242
evm.TU.chromosome_14.6874,24.9190749289135
evm.TU.chromosome_13.1034,-24.8180848704446
evm.TU.chromosome_8.57,-24.5643693516454
evm.TU.chromosome_9.2746,-24.238608727952
evm.TU.chromosome_11.1880,24.181272128853
evm.TU.chromosome_4.827,-23.8773324220898
evm.TU.chromosome_13.2771,23.4372407404201
evm.TU.chromosome_13.850,-23.3298228634791
evm.TU.chromosome_11.1996,23.0753626507978
evm.TU.chromosome_6.296,-23.0313334873778
evm.TU.chromosome_14.5488,-22.8234091688576
evm.TU.chromosome_6.956,22.6456544588612
evm.TU.chromosome_14.1500,-22.3752914316589
evm.TU.chromosome_14.5496,22.264386352783
evm.TU.chromosome_10.1865,22.1430114124379
evm.TU.chromosome_5.1668,21.9776074502568
evm.TU.chromosome_6.203,-21.8850494520723
evm.TU.chromosome_12.3544,-21.7691740262549
evm.TU.chromosome_13.2206,-21.345044009294
evm.TU.chromosome_13.2647,-21.1838375675828
evm.TU.chromosome_1.682,20.6995620879083
evm.TU.chromosome_13.223,-20.5960762672022
evm.TU.chromosome_14.302,-20.616665626486
evm.TU.chromosome_12.1356,-20.4854449025904
evm.TU.chromosome_10.1999,-20.088150675839
evm.TU.chromosome_10.1882,20.0607350277779
evm.TU.chromosome_11.744,-19.8415772863918
evm.TU.chromosome_14.5103,19.853710922032
evm.TU.chromosome_13.1502,-19.7681749042342
evm.TU.chromosome_6.2612,-19.76098936594
evm.TU.chromosome_5.199,-19.6251275460572
evm.TU.chromosome_13.4162_evm.TU.chromosome_13.4163,19.5109000145246
evm.TU.chromosome_14.182,-19.484307227102
evm.TU.chromosome_7.2709,-19.1717545100571
evm.TU.chromosome_10.1880,19.0997800066253
evm.TU.chromosome_13.1,18.5094328877619
evm.TU.chromosome_2.353,18.2465761119187
evm.TU.chromosome_4.1485_evm.TU.chromosome_4.1487,18.2559709579028
evm.TU.chromosome_4.1239,18.2102182370681
evm.TU.chromosome_12.2931,18.1386237712003
evm.TU.chromosome_10.1309,17.9024637089049
evm.TU.chromosome_14.955,-17.6870084489596
evm.TU.chromosome_6.799,-17.5810514423223
evm.TU.chromosome_14.7224,17.4993534158328
evm.TU.chromosome_11.2126,17.3621386580577
evm.TU.chromosome_11.380,-17.3205673208866
evm.TU.chromosome_11.247,-17.2324127613649
evm.TU.chromosome_6.1341,-17.0257266911986
evm.TU.chromosome_9.2575,16.9865969241385
evm.TU.chromosome_3.1139,-16.942777106296
evm.TU.chromosome_13.1821,-16.8692129260183
evm.TU.chromosome_8.2739,16.8094443876518
evm.TU.chromosome_4.1448,16.6911090137304
evm.TU.chromosome_1.1866,16.6084940972228
evm.TU.chromosome_7.2372,-16.6003942190928
evm.TU.chromosome_10.3127,16.5652623065514
evm.TU.chromosome_12.1906,16.3142822287702
evm.TU.chromosome_11.2122,16.2840643337147
evm.TU.chromosome_12.3543,-16.2696860870454
evm.TU.chromosome_14.429,-16.2408415596208
evm.TU.chromosome_3.1787,-16.2204556293741
evm.TU.chromosome_12.3897,-16.1621199964315
evm.TU.chromosome_12.3948,-16.1470866167446
evm.TU.chromosome_3.2012,15.8657502584787
